satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department,salary
0.58,0.8,four,113.0,3+,no,no,no,IT,medium
0.88,0.67,five,264.0,3+,no,no,no,product_mng,medium
0.51,0.63,five,260.0,2+,no,no,no,product_mng,high
0.31,0.7,three,132.0,3+,no,no,no,product_mng,low
0.52,0.52,four,168.0,3+,no,no,no,product_mng,medium
0.57,0.46,three,186.0,3+,yes,no,no,IT,medium
0.5,0.77,three,267.0,2+,no,no,no,management,high
0.74,0.63,three,180.0,3+,no,no,no,management,high
0.74,0.77,three,211.0,3+,no,no,no,management,high
0.82,0.51,two,268.0,2+,no,no,no,management,high
0.74,0.71,three,206.0,3+,no,no,no,management,high
0.2,0.59,six,113.0,3+,no,no,no,management,high
0.63,0.48,four,179.0,3+,no,no,no,marketing,low
0.19,0.8,six,157.0,6+,yes,no,no,sales,low
0.4,0.62,four,127.0,5+,no,no,no,accounting,low
0.71,0.37,two,179.0,5+,no,no,yes,support,low
0.84,0.73,four,197.0,3+,no,no,yes,technical,low
0.59,0.84,four,251.0,4+,yes,no,yes,management,low
0.57,0.85,four,250.0,3+,yes,no,yes,marketing,low
0.81,0.61,two,176.0,5+,no,no,yes,marketing,low
0.8,0.7,four,246.0,3+,no,no,yes,marketing,low
0.49,0.66,three,155.0,3+,no,no,yes,sales,low
0.55,0.64,three,178.0,2+,no,no,yes,sales,low
0.68,0.4,three,213.0,5+,yes,no,yes,sales,low
0.55,0.67,three,150.0,2+,no,no,yes,sales,low
0.59,0.62,three,166.0,2+,no,no,no,sales,low
0.91,0.8,five,169.0,4+,no,no,no,sales,low
0.48,0.9,four,208.0,3+,no,no,no,sales,low
0.84,0.66,three,209.0,2+,no,no,no,sales,low
0.73,0.54,four,167.0,3+,no,no,no,IT,medium
0.28,0.59,six,281.0,3+,no,no,no,product_mng,medium
0.77,0.65,three,156.0,4+,no,no,no,product_mng,medium
0.67,0.65,three,265.0,3+,no,no,no,product_mng,medium
0.5,0.53,three,142.0,3+,yes,no,no,product_mng,medium
0.32,0.47,three,143.0,4+,no,no,no,IT,medium
0.57,0.78,three,134.0,3+,no,no,no,RandD,medium
0.51,0.8,five,268.0,3+,no,no,no,RandD,medium
0.61,0.6,three,255.0,2+,no,no,no,RandD,medium
0.83,0.73,four,157.0,2+,no,no,no,RandD,medium
0.87,0.97,five,151.0,3+,no,no,no,RandD,medium
0.7,0.63,three,157.0,2+,no,no,no,RandD,medium
0.78,0.65,three,139.0,3+,no,no,no,marketing,high
0.71,0.53,four,196.0,2+,yes,no,no,sales,low
0.68,0.99,three,159.0,2+,no,no,no,accounting,medium
0.75,0.53,four,224.0,4+,yes,no,no,support,medium
0.7,0.53,three,215.0,7+,yes,no,no,technical,medium
0.59,0.94,five,157.0,7+,yes,no,no,management,medium
0.64,0.87,four,157.0,7+,no,no,no,marketing,low
0.61,0.88,five,146.0,7+,yes,no,no,marketing,low
0.77,0.49,two,286.0,7+,no,no,no,marketing,low
0.51,0.64,three,203.0,3+,no,no,no,sales,low
0.49,0.49,three,168.0,7+,no,no,no,sales,low
0.77,0.75,three,170.0,7+,no,no,no,sales,low
0.31,0.86,three,266.0,7+,no,no,no,sales,low
0.54,0.76,three,183.0,3+,no,no,no,sales,low
0.56,0.66,four,264.0,3+,no,no,no,sales,low
0.65,0.77,four,205.0,3+,no,no,no,sales,low
0.49,0.36,two,192.0,3+,no,no,no,sales,low
0.82,0.79,three,176.0,3+,no,no,no,technical,low
0.6,0.52,three,183.0,2+,no,no,no,support,low
0.64,0.63,three,156.0,6+,yes,no,no,support,low
0.7,0.68,three,150.0,3+,no,no,no,support,low
0.65,0.89,four,204.0,8+,yes,no,no,support,low
0.69,0.78,five,131.0,8+,no,no,no,support,low
0.93,0.74,five,248.0,8+,yes,no,no,support,low
0.55,0.52,four,168.0,8+,no,no,no,support,low
0.75,0.87,four,146.0,8+,yes,no,no,support,low
0.47,0.43,four,246.0,3+,no,no,no,support,low
0.72,0.88,five,216.0,10+,yes,no,no,support,medium
0.59,0.92,three,203.0,10+,no,no,no,support,medium
0.98,0.49,three,199.0,10+,no,no,no,technical,medium
0.39,0.52,two,102.0,8+,no,no,no,technical,medium
0.93,0.87,four,139.0,8+,no,no,no,technical,medium
0.71,0.97,five,208.0,8+,yes,no,no,management,medium
0.49,0.54,four,215.0,4+,no,no,no,IT,medium
0.63,0.93,four,233.0,3+,no,no,no,IT,medium
0.45,0.64,three,169.0,10+,no,no,no,IT,medium
0.77,0.64,three,190.0,10+,yes,no,no,IT,medium
0.77,0.63,four,236.0,7+,no,no,no,IT,medium
0.5,0.92,four,266.0,7+,no,no,no,product_mng,medium
0.45,0.42,four,156.0,7+,no,no,no,product_mng,high
0.81,0.47,four,153.0,7+,no,no,no,product_mng,low
0.83,0.67,three,175.0,3+,no,no,no,product_mng,medium
0.47,0.76,six,174.0,10+,no,no,no,IT,medium
0.25,0.89,four,154.0,10+,no,no,no,management,high
0.89,0.55,five,251.0,10+,no,no,no,management,high
0.97,0.57,three,164.0,10+,no,no,no,management,high
0.6,0.65,two,225.0,10+,no,no,no,management,high
0.67,0.72,two,134.0,10+,no,no,no,management,high
0.89,0.77,three,144.0,3+,no,no,no,management,high
0.6,0.91,five,211.0,3+,no,no,no,sales,low
0.64,0.79,four,139.0,3+,no,no,no,sales,low
0.57,0.66,three,268.0,3+,no,no,no,sales,low
0.56,0.98,five,171.0,3+,yes,no,no,sales,low
0.6,0.9,four,260.0,2+,no,no,no,sales,medium
0.17,0.66,six,224.0,3+,no,no,no,sales,medium
0.74,0.49,four,233.0,3+,no,no,no,sales,medium
0.44,0.41,three,125.0,7+,no,no,no,sales,medium
0.51,0.89,four,233.0,7+,no,no,no,sales,medium
0.86,0.57,three,162.0,7+,no,no,no,sales,medium
0.96,0.48,four,198.0,7+,no,no,no,sales,medium
0.87,0.82,four,198.0,7+,no,no,no,sales,medium
0.58,0.79,three,243.0,3+,yes,no,no,sales,medium
0.24,0.56,four,281.0,7+,no,no,no,sales,medium
0.42,0.8,four,259.0,7+,yes,no,no,sales,medium
0.65,0.94,four,184.0,7+,no,no,no,sales,medium
0.73,0.92,six,189.0,3+,yes,no,no,sales,medium
0.63,0.6,four,258.0,3+,no,no,no,sales,medium
0.95,0.48,four,225.0,3+,no,no,no,sales,medium
0.52,0.83,five,145.0,3+,no,no,no,sales,medium
0.96,0.55,three,164.0,3+,no,no,no,sales,medium
0.66,0.51,four,254.0,2+,no,no,no,sales,medium
0.98,0.44,four,154.0,6+,yes,no,no,sales,medium
0.56,0.79,five,248.0,3+,no,no,no,sales,medium
0.97,0.54,three,154.0,8+,yes,no,no,sales,medium
0.72,0.92,three,242.0,8+,no,no,no,sales,medium
0.74,0.78,four,194.0,8+,no,no,no,sales,medium
0.2,0.6,five,261.0,8+,no,no,no,sales,medium
0.73,0.56,three,245.0,8+,no,no,no,sales,medium
0.76,0.79,three,247.0,3+,no,no,no,sales,low
0.65,0.54,four,147.0,10+,no,no,no,sales,low
0.66,0.5,three,139.0,10+,yes,no,no,sales,low
0.96,0.97,six,137.0,10+,no,no,no,sales,low
0.57,0.55,four,177.0,8+,no,no,no,sales,low
0.61,0.82,four,184.0,8+,no,no,no,IT,low
0.57,0.69,three,212.0,8+,no,no,no,product_mng,low
0.59,0.47,three,159.0,4+,no,no,no,product_mng,low
0.92,0.68,four,178.0,3+,no,no,no,product_mng,low
0.79,0.56,three,149.0,10+,no,no,no,product_mng,low
0.95,0.66,four,223.0,10+,no,no,no,IT,low
0.24,0.81,six,263.0,7+,no,no,no,management,high
0.49,0.52,four,161.0,7+,no,no,no,management,high
0.49,0.68,three,192.0,7+,no,no,no,management,high
0.97,0.51,five,215.0,7+,no,no,no,management,high
0.55,0.78,four,261.0,3+,no,no,no,management,high
0.76,0.56,five,222.0,10+,no,no,no,management,high
0.53,0.99,three,223.0,10+,no,no,no,marketing,low
0.51,0.86,three,182.0,10+,no,no,no,sales,low
0.57,0.93,two,204.0,10+,no,no,no,accounting,low
0.58,0.91,three,195.0,10+,no,no,no,support,low
0.6,0.98,four,146.0,10+,no,no,no,technical,low
0.65,0.74,four,233.0,4+,yes,no,no,management,low
0.91,0.75,two,147.0,3+,no,no,no,marketing,low
0.65,0.55,three,156.0,5+,no,no,no,marketing,low
0.18,0.49,three,240.0,2+,yes,no,no,marketing,low
0.66,0.9,four,177.0,7+,no,no,no,sales,low
0.78,0.8,three,135.0,7+,no,no,no,sales,medium
0.82,0.65,five,178.0,7+,yes,no,no,sales,medium
0.54,0.64,three,190.0,7+,no,no,no,sales,medium
0.95,0.84,three,240.0,7+,no,no,no,sales,medium
0.65,0.85,four,172.0,3+,no,no,no,sales,medium
0.83,0.55,three,271.0,7+,no,no,no,sales,medium
0.15,0.6,five,188.0,7+,no,no,no,sales,medium
0.59,0.59,four,197.0,7+,no,no,no,IT,medium
0.99,0.94,five,151.0,3+,no,no,no,product_mng,medium
0.76,0.72,three,263.0,3+,no,no,no,product_mng,medium
0.64,0.67,two,223.0,3+,no,no,no,product_mng,medium
0.95,0.75,four,151.0,3+,no,no,no,product_mng,medium
0.53,0.66,three,191.0,3+,no,no,no,IT,high
0.59,0.5,two,162.0,2+,no,no,no,management,high
0.69,0.86,five,195.0,6+,no,no,no,management,high
0.5,0.49,four,222.0,3+,no,no,no,management,high
0.89,0.96,three,179.0,8+,no,no,no,management,high
0.56,0.39,three,106.0,8+,no,no,no,management,high
0.77,0.68,three,214.0,8+,yes,no,no,management,high
0.15,0.75,three,259.0,8+,yes,no,no,marketing,high
0.88,0.58,three,145.0,8+,no,no,no,sales,low
0.89,0.86,four,153.0,3+,no,no,no,accounting,low
0.65,0.52,two,117.0,10+,yes,no,no,support,low
0.58,0.99,three,207.0,10+,no,no,no,technical,low
0.56,0.85,three,265.0,10+,yes,no,no,management,low
0.25,0.72,five,279.0,8+,no,no,no,marketing,low
0.87,0.89,four,225.0,8+,no,no,no,marketing,low
0.62,0.4,three,158.0,8+,yes,no,no,marketing,low
0.72,0.75,four,211.0,4+,no,no,no,sales,medium
0.49,0.94,four,175.0,3+,no,no,no,sales,medium
0.57,0.91,four,224.0,10+,no,no,no,sales,medium
0.63,0.65,three,190.0,10+,no,no,no,sales,medium
0.91,0.63,five,240.0,7+,no,no,no,sales,medium
0.7,0.68,five,225.0,7+,no,no,no,sales,medium
0.66,0.95,five,192.0,7+,no,no,no,sales,medium
0.77,0.48,five,262.0,7+,no,no,no,IT,medium
0.68,0.97,three,250.0,3+,yes,no,no,product_mng,medium
0.34,0.46,three,155.0,10+,no,no,no,product_mng,medium
0.97,0.64,four,238.0,10+,yes,no,no,product_mng,medium
0.57,0.75,four,249.0,10+,no,no,no,product_mng,medium
0.66,0.65,three,272.0,10+,no,no,no,IT,medium
0.68,0.67,four,162.0,10+,no,no,no,management,high
0.49,0.78,four,254.0,10+,no,no,no,management,high
0.72,0.66,four,184.0,3+,no,no,no,management,high
0.77,0.89,four,269.0,10+,no,no,no,management,high
0.77,0.73,three,201.0,10+,no,no,no,management,high
0.59,0.73,four,247.0,10+,no,no,no,management,high
0.41,0.67,six,221.0,10+,no,no,no,marketing,medium
0.94,0.64,five,247.0,10+,no,no,no,sales,medium
0.91,0.61,four,135.0,10+,no,no,no,accounting,medium
0.7,0.84,three,260.0,4+,yes,no,no,support,medium
0.51,0.52,three,188.0,3+,no,no,no,technical,high
0.22,0.7,four,159.0,5+,no,no,no,management,low
0.69,0.65,three,153.0,2+,no,no,no,marketing,medium
0.2,0.68,five,167.0,7+,no,no,no,marketing,medium
0.9,0.85,three,158.0,7+,no,no,no,marketing,medium
0.76,0.85,three,180.0,7+,no,no,no,sales,medium
0.88,0.51,three,211.0,7+,no,no,no,sales,medium
0.31,0.63,four,104.0,7+,yes,no,no,sales,medium
0.17,0.66,six,174.0,3+,no,no,no,sales,medium
0.91,0.77,three,195.0,7+,no,no,no,sales,medium
0.97,0.38,five,211.0,7+,yes,no,no,sales,medium
0.61,0.77,five,232.0,7+,no,no,no,sales,medium
0.74,0.67,five,216.0,3+,no,no,no,sales,low
0.65,0.82,five,265.0,3+,no,no,no,IT,low
0.87,0.73,five,184.0,3+,no,no,no,product_mng,low
0.56,0.71,five,244.0,3+,no,no,no,product_mng,low
0.78,0.69,four,202.0,3+,no,no,no,product_mng,low
0.73,0.57,three,146.0,2+,no,no,no,product_mng,low
0.66,0.78,four,161.0,6+,no,no,no,IT,low
0.15,0.81,five,280.0,3+,yes,no,no,RandD,high
0.52,0.69,five,208.0,8+,yes,no,no,RandD,low
0.44,0.66,six,134.0,8+,no,no,no,RandD,high
0.7,0.7,three,162.0,8+,no,no,no,RandD,high
0.63,0.52,five,209.0,8+,yes,no,no,RandD,low
0.89,0.59,three,265.0,8+,no,no,no,RandD,low
0.96,0.85,four,173.0,3+,no,no,no,marketing,high
0.98,0.99,four,261.0,10+,yes,no,no,sales,low
0.62,0.82,three,204.0,10+,no,no,no,accounting,medium
0.62,0.73,three,144.0,10+,yes,no,no,support,high
0.69,0.43,five,113.0,8+,no,no,no,technical,medium
0.5,0.91,four,144.0,8+,no,no,no,management,medium
0.71,0.93,five,140.0,8+,no,no,no,marketing,medium
0.5,0.68,three,245.0,4+,no,no,no,marketing,medium
0.93,0.6,three,188.0,3+,no,no,no,marketing,high
0.95,0.77,five,199.0,10+,yes,no,no,sales,medium
0.17,0.61,six,154.0,10+,yes,no,no,sales,medium
0.92,0.68,four,138.0,7+,no,no,no,sales,medium
0.64,0.48,three,147.0,7+,no,no,no,sales,high
0.27,0.42,six,173.0,7+,no,no,no,sales,medium
0.66,0.87,three,223.0,7+,no,no,no,sales,high
0.59,0.69,three,200.0,3+,no,no,no,sales,low
0.93,0.98,four,189.0,10+,no,no,no,sales,medium
0.58,0.67,five,133.0,10+,no,no,no,technical,medium
0.96,0.6,three,160.0,10+,no,no,no,support,medium
0.69,0.85,three,153.0,10+,no,no,no,support,medium
0.41,0.38,four,142.0,10+,yes,no,no,support,low
0.36,0.41,three,167.0,10+,no,no,no,support,low
0.71,0.78,four,227.0,2+,no,no,no,support,low
0.94,0.9,four,144.0,4+,no,no,no,support,low
0.51,0.76,four,140.0,3+,no,no,no,support,low
0.83,0.48,four,220.0,3+,yes,no,no,support,low
0.22,0.62,three,180.0,3+,no,no,no,support,low
0.66,0.89,four,173.0,4+,no,no,no,support,low
0.14,0.58,three,179.0,5+,no,no,no,support,low
0.16,0.96,five,137.0,5+,yes,no,no,technical,low
0.81,0.78,three,165.0,3+,no,no,no,technical,high
0.73,0.94,three,177.0,3+,no,no,no,technical,low
0.7,0.58,five,168.0,3+,no,no,no,management,low
0.62,0.73,three,245.0,4+,no,no,no,IT,low
0.5,0.83,five,258.0,2+,no,no,no,IT,low
0.7,0.88,three,159.0,2+,no,no,no,IT,high
0.53,0.73,three,163.0,3+,yes,no,no,IT,low
0.87,0.9,three,174.0,2+,no,no,no,IT,low
0.59,0.6,three,214.0,2+,yes,no,no,product_mng,low
0.94,0.67,four,191.0,3+,yes,no,no,product_mng,high
0.2,0.53,five,272.0,5+,no,no,no,product_mng,low
0.42,0.44,three,183.0,2+,no,no,no,product_mng,medium
0.43,0.66,four,135.0,2+,no,no,no,IT,high
0.43,0.76,six,154.0,2+,no,no,no,management,high
0.77,0.86,five,238.0,3+,no,no,no,management,high
0.76,0.98,two,235.0,3+,no,no,no,management,high
0.82,0.9,three,215.0,4+,no,no,no,management,high
0.75,0.66,five,234.0,2+,no,no,no,management,high
0.63,0.98,four,187.0,3+,no,no,no,management,high
0.51,0.75,three,133.0,3+,no,no,no,sales,medium
0.23,0.7,three,123.0,5+,no,no,no,sales,medium
0.77,0.58,four,202.0,3+,no,no,no,sales,medium
0.54,0.63,four,140.0,3+,no,no,no,sales,medium
0.63,0.85,four,182.0,3+,yes,no,no,sales,high
0.55,0.45,three,179.0,2+,yes,no,no,sales,low
0.31,0.63,three,150.0,3+,yes,no,no,sales,medium
0.98,0.74,four,151.0,3+,no,no,no,sales,medium
0.16,0.95,six,117.0,7+,no,no,no,sales,medium
0.54,0.78,three,156.0,7+,no,no,no,sales,medium
0.73,0.48,three,211.0,7+,no,no,no,sales,medium
0.16,0.63,six,286.0,7+,no,no,yes,sales,medium
0.57,0.82,five,233.0,7+,no,no,yes,sales,medium
0.88,0.88,four,222.0,3+,yes,no,yes,sales,medium
0.95,0.81,four,258.0,7+,no,no,yes,sales,medium
0.93,0.7,five,231.0,7+,no,no,yes,sales,high
0.91,0.58,three,220.0,7+,no,no,yes,sales,low
0.77,0.82,four,134.0,3+,no,no,yes,sales,low
0.24,0.94,six,141.0,3+,yes,no,no,sales,low
0.74,0.74,five,160.0,3+,yes,no,no,sales,high
0.53,0.59,four,259.0,3+,no,no,no,sales,low
0.89,0.77,five,232.0,3+,no,no,no,sales,low
0.23,0.77,five,272.0,2+,no,no,no,sales,low
0.69,0.66,three,215.0,6+,no,no,no,sales,high
0.52,,four,222.0,3+,no,no,no,sales,low
0.9,0.58,three,244.0,8+,no,no,no,sales,low
0.92,0.63,five,224.0,8+,yes,no,no,sales,low
0.72,0.59,five,200.0,8+,yes,no,no,sales,low
0.92,0.61,four,143.0,8+,no,no,no,sales,low
0.79,0.86,five,238.0,8+,no,no,no,sales,low
0.48,0.89,four,145.0,3+,no,no,no,sales,low
0.27,0.76,four,108.0,10+,no,no,no,sales,medium
0.67,0.49,three,247.0,10+,no,no,no,sales,medium
0.48,0.7,three,213.0,10+,no,no,no,sales,medium
0.99,0.6,four,209.0,8+,yes,no,no,IT,medium
0.49,0.88,four,240.0,8+,no,no,no,product_mng,medium
0.39,0.45,three,100.0,8+,yes,no,no,product_mng,medium
0.99,0.92,four,265.0,4+,yes,no,no,product_mng,medium
0.78,0.57,three,209.0,3+,no,no,no,product_mng,medium
0.5,0.73,three,154.0,10+,no,no,no,IT,medium
0.61,0.79,five,230.0,10+,no,no,no,management,high
0.88,0.6,four,208.0,7+,no,no,yes,management,high
0.44,0.44,two,141.0,7+,yes,no,yes,management,high
0.73,0.78,three,262.0,7+,yes,no,yes,management,high
0.58,0.84,four,206.0,7+,no,no,yes,management,high
0.74,0.98,three,166.0,3+,yes,no,yes,management,high
0.32,0.48,four,117.0,10+,no,no,yes,marketing,medium
0.88,0.83,four,273.0,10+,no,no,no,sales,medium
0.81,0.9,four,270.0,10+,no,no,no,accounting,medium
0.59,0.92,three,138.0,10+,no,no,no,support,low
0.79,0.65,three,235.0,10+,no,no,no,technical,low
0.92,0.64,four,190.0,10+,yes,no,no,management,low
0.76,0.85,three,192.0,3+,no,no,no,marketing,low
0.91,0.65,five,214.0,3+,yes,no,no,marketing,low
0.8,0.84,four,242.0,2+,yes,no,no,marketing,low
0.73,,four,233.0,2+,no,no,no,sales,low
0.88,0.53,three,218.0,4+,no,no,no,sales,low
0.65,0.4,five,125.0,4+,no,no,no,sales,low
0.84,0.5,four,178.0,2+,no,no,no,sales,low
0.93,0.5,five,272.0,3+,no,no,no,sales,low
0.64,0.6,three,265.0,4+,no,no,no,sales,low
0.66,0.72,four,271.0,3+,no,no,no,sales,low
0.76,0.56,three,179.0,3+,yes,no,no,sales,low
0.34,0.72,three,118.0,4+,no,no,no,IT,low
0.48,0.8,four,196.0,5+,no,no,no,product_mng,low
0.79,0.61,four,173.0,2+,no,no,no,product_mng,low
0.82,0.67,four,156.0,3+,no,no,no,product_mng,low
0.51,0.71,two,180.0,3+,no,no,no,product_mng,low
0.84,0.78,four,263.0,3+,no,no,no,IT,low
0.66,0.79,five,134.0,3+,no,no,no,management,high
0.72,0.88,three,189.0,3+,yes,no,no,management,high
0.53,0.91,four,167.0,4+,no,no,no,management,high
0.81,0.8,five,132.0,2+,yes,no,no,management,high
0.58,0.9,three,209.0,2+,no,no,no,management,high
0.82,0.56,two,227.0,5+,yes,no,no,management,high
0.72,0.99,four,239.0,3+,no,no,no,marketing,medium
0.9,0.54,four,172.0,4+,no,no,no,sales,medium
0.98,0.91,three,188.0,4+,no,no,no,accounting,medium
0.56,0.74,three,265.0,3+,no,no,no,support,medium
0.77,0.82,three,153.0,3+,yes,no,no,technical,medium
0.61,0.89,four,242.0,2+,no,no,no,management,medium
0.97,0.61,four,262.0,3+,yes,no,yes,marketing,medium
0.64,0.55,three,246.0,2+,no,no,yes,marketing,high
0.99,0.97,four,211.0,2+,no,no,yes,marketing,low
0.61,0.42,three,145.0,4+,no,no,yes,sales,medium
0.72,0.71,four,256.0,3+,no,no,yes,sales,medium
0.67,0.91,two,245.0,2+,yes,no,yes,sales,medium
0.9,0.56,three,151.0,3+,no,no,no,sales,medium
0.9,0.73,four,245.0,2+,no,no,no,sales,low
0.63,0.61,four,171.0,3+,no,no,no,sales,low
0.64,0.88,three,252.0,2+,no,no,no,sales,low
0.44,0.65,three,175.0,2+,no,no,no,IT,low
0.64,0.94,four,210.0,3+,no,no,no,product_mng,low
0.65,0.95,two,180.0,2+,no,no,no,product_mng,low
0.69,0.9,five,103.0,5+,no,no,no,product_mng,low
0.93,0.51,four,110.0,3+,no,no,no,product_mng,low
0.73,0.9,five,184.0,3+,no,no,no,IT,low
0.83,0.6,four,161.0,2+,no,no,no,management,high
0.82,0.49,five,210.0,3+,no,no,no,management,high
0.39,0.91,two,212.0,2+,no,no,no,management,high
0.53,0.47,six,106.0,6+,no,no,no,management,high
0.88,0.81,four,179.0,3+,no,no,no,management,high
0.8,0.6,five,217.0,3+,no,no,no,management,high
0.68,0.79,,184.0,3+,no,no,no,marketing,low
0.66,0.6,three,210.0,2+,no,no,no,sales,low
0.61,0.61,four,246.0,2+,no,no,no,accounting,low
0.74,0.55,four,262.0,3+,no,no,no,support,low
0.61,0.83,four,245.0,3+,yes,no,yes,technical,low
0.57,0.99,three,222.0,3+,yes,no,yes,management,low
0.68,0.54,four,146.0,4+,no,no,yes,marketing,medium
0.75,0.79,four,263.0,3+,no,no,yes,marketing,medium
0.29,0.57,five,134.0,2+,no,no,yes,marketing,medium
0.81,0.81,five,250.0,4+,no,no,yes,sales,medium
0.53,0.68,four,173.0,3+,no,no,no,sales,medium
0.42,0.96,six,173.0,3+,no,no,no,sales,medium
0.64,0.67,four,252.0,3+,yes,no,no,sales,medium
0.63,0.5,two,230.0,4+,no,no,no,sales,medium
0.81,0.81,four,212.0,2+,yes,no,no,sales,medium
0.71,0.66,five,187.0,2+,no,no,no,sales,medium
0.7,0.83,five,241.0,2+,no,no,no,sales,medium
0.53,1.0,three,164.0,4+,no,no,no,IT,medium
0.16,0.93,six,218.0,6+,yes,no,no,product_mng,high
0.17,0.55,four,194.0,3+,no,no,no,product_mng,low
0.7,0.95,three,158.0,2+,no,no,no,product_mng,medium
0.43,0.88,two,149.0,4+,no,no,no,product_mng,medium
0.49,0.62,four,161.0,2+,no,no,no,IT,medium
0.5,0.9,five,226.0,2+,no,no,no,management,high
0.57,0.59,two,111.0,2+,no,no,no,management,high
0.68,0.75,four,258.0,3+,no,no,no,management,high
0.62,0.61,three,266.0,2+,no,no,no,management,high
0.69,0.75,three,253.0,3+,no,no,no,management,high
0.63,0.7,five,160.0,3+,no,no,no,management,high
0.76,0.62,five,230.0,3+,yes,no,no,marketing,low
0.62,0.76,five,198.0,3+,no,no,no,sales,low
0.82,0.69,three,250.0,3+,no,no,no,accounting,low
0.2,0.7,four,225.0,5+,no,no,no,support,low
0.16,0.7,three,178.0,3+,yes,no,no,technical,low
0.2,0.78,four,196.0,3+,no,no,no,management,low
0.53,0.51,four,240.0,2+,no,no,no,marketing,low
0.71,0.63,three,204.0,3+,no,no,no,marketing,low
0.7,0.93,three,250.0,3+,no,no,no,marketing,low
0.92,0.94,two,224.0,2+,no,no,no,sales,low
0.81,0.92,,268.0,3+,no,no,no,sales,low
0.79,0.62,five,167.0,3+,no,no,no,sales,low
0.53,0.64,three,168.0,3+,no,no,no,sales,low
0.51,0.56,four,168.0,2+,no,no,no,sales,low
0.78,0.9,five,158.0,3+,no,no,no,sales,low
0.5,0.91,three,240.0,3+,no,no,no,sales,low
0.92,1.0,four,261.0,4+,no,no,no,sales,medium
0.59,0.54,four,176.0,2+,no,no,no,technical,medium
0.77,0.55,three,217.0,3+,no,no,no,support,medium
0.74,0.87,five,224.0,2+,no,no,no,support,medium
0.67,0.97,four,196.0,3+,no,no,no,support,medium
0.56,0.59,three,223.0,3+,no,no,no,support,medium
0.84,0.44,five,131.0,5+,yes,no,no,support,medium
0.53,0.77,two,167.0,2+,no,no,no,support,medium
0.86,0.71,five,273.0,3+,no,no,no,support,medium
0.77,0.68,three,98.0,3+,no,no,no,support,medium
0.97,0.94,four,253.0,3+,no,no,no,support,medium
0.69,0.87,five,174.0,3+,no,no,no,support,medium
0.73,0.9,three,274.0,2+,no,no,no,support,high
0.42,0.47,six,174.0,5+,no,no,no,technical,low
0.4,0.47,five,173.0,5+,no,no,no,technical,medium
0.33,0.41,two,198.0,4+,no,no,no,technical,medium
0.68,0.66,three,238.0,2+,no,no,no,management,medium
0.78,0.8,three,256.0,2+,no,no,no,IT,medium
0.92,0.6,three,179.0,2+,no,no,no,IT,low
0.66,0.66,four,273.0,4+,yes,no,no,IT,low
0.6,0.45,three,104.0,4+,no,no,no,IT,low
0.86,0.83,four,208.0,3+,yes,no,no,IT,low
0.61,0.49,three,275.0,2+,no,no,no,product_mng,low
0.71,0.68,three,231.0,2+,yes,no,no,product_mng,low
0.86,0.62,four,186.0,3+,no,no,no,product_mng,low
0.96,0.59,three,241.0,3+,no,no,no,product_mng,low
0.7,0.54,three,194.0,2+,yes,no,no,IT,low
0.38,0.49,four,196.0,3+,no,no,yes,management,high
0.39,0.75,six,185.0,3+,no,no,yes,management,high
0.49,0.4,two,148.0,2+,yes,no,yes,management,high
0.78,0.62,four,150.0,3+,no,no,yes,management,high
0.74,0.79,five,121.0,5+,no,no,yes,management,high
0.82,0.76,four,266.0,3+,no,no,yes,management,high
0.6,0.42,two,109.0,6+,no,no,no,sales,low
0.72,0.99,three,143.0,4+,no,no,no,sales,low
0.73,0.97,three,174.0,3+,no,no,no,sales,low
0.89,0.55,four,159.0,2+,no,no,no,sales,medium
0.74,0.94,four,157.0,2+,no,no,no,sales,medium
0.83,0.57,two,222.0,2+,no,no,no,sales,medium
